date,txVolume(USD),adjustedTxVolume(USD),txCount,marketcap(USD),price(USD),exchangeVolume(USD),realizedCap(USD),generatedCoins,fees,activeAddresses,averageDifficulty,paymentCount,medianTxValue(USD),medianFee,blockSize,blockCount
2019-02-25,140767926.982927,70376370.68896817,3387,1080100873.4418774,61.23,189035735.0,454604956.4143638,1837.5,0.18172619,9218,108918589686.331,5442,6.3457308603,3.74e-06,2574343,147
2019-02-26,152876644.95838696,87100937.9693208,5424,1205342302.8350763,68.32,224567303.0,459454537.0713843,1825.0,0.28673196,11863,109541408736.015,7034,2.2080163167999998,3.41e-06,12969758,146
2019-02-27,142964832.64141124,68670851.5758724,5968,1313941091.4345713,74.47,122067413.0,459470553.89217746,1787.5,1.26130922,10215,118753423391.491,4496,1.9684848722,3.44e-06,112532677,143
2019-02-28,87606371.33146499,51401987.51957152,4966,1196680456.613785,67.82,94004768.0,459498374.4803042,1725.0,0.39152833000000004,10015,109130029276.02,4298,2.9366046436,2.58e-06,30329002,138
2019-03-01,57157000.69931372,31248849.126050524,4898,1186755092.9701493,67.25,79611503.0,459657684.88715553,1887.5,0.20757308,8835,112645469210.294,6136,2.04625879,2.58e-06,13187107,151
2019-03-02,48272507.49447512,30988755.608768083,4345,1180116823.714243,66.86,70341089.0,459750127.5017499,1825.0,0.29359226,7212,128995880472.569,3515,2.6570016908,2.58e-06,18325286,146
2019-03-03,48349033.40223158,40066211.97202079,4700,1181127305.046323,66.91,77359163.0,459643592.7333909,1787.5,0.11730341,7917,129099170670.588,4074,3.3819231276,2.58e-06,5395176,143
2019-03-04,52974713.037149526,35200758.49627697,5701,1153297193.3543963,65.33,83033489.0,459204171.5826283,1725.0,0.23505413,7972,127390948252.092,5011,1.3038744324,3.34e-06,13960102,138
2019-03-05,92878115.9535024,42076571.02687272,4604,1119741399.0873961,63.42,108532649.0,460041320.2963613,1962.5,0.19393551,7143,116939854388.716,3432,1.9867018961999998,2.59e-06,11852148,157
2019-03-06,49190905.40961941,36974940.65830107,3602,1186026294.6945152,67.17,83949274.0,460394427.63051665,1675.0,0.17659427,5554,119423168772.9,2208,6.795445827900001,2.59e-06,10087151,134
2019-03-07,100491118.9573876,56536378.094011426,13391,1182527970.5338018,66.97,80228565.0,462822152.5436337,1837.5,0.30633017,7520,139054524873.512,13306,0.0773028013,3.89e-06,20305619,147
2019-03-08,103624521.04856925,66093030.93332692,10771,1181519874.6149156,66.9,103991079.0,462979217.65153193,1462.5,0.22676472,6180,116100030753.67,10276,0.07050524100000001,3.89e-06,14724908,117
2019-03-09,54743928.20797756,33307681.197658267,4017,1159162243.954171,65.63,81346906.0,463406083.5735247,2037.5,0.2074742,5437,102865608892.34,2480,2.1078406788999997,2.58e-06,12205746,163
2019-03-10,52359875.570720725,35855694.043782465,4003,1181227438.0844185,66.87,73421603.0,464213687.99005926,1762.5,0.16168863,4814,123518023261.376,1952,1.6081512804000002,2.78e-06,10332138,141
2019-03-11,75471940.30082934,50211148.1053684,5124,912596842.4864451,66.81,126738128.0,463838148.48443425,1750.0,0.46541335,6117,117648193526.766,4109,0.5685223674,3.41e-06,39401686,140
2019-03-12,44180219.90917177,33863746.69946304,5682,1152809848.5077462,65.25,57798152.0,468320504.61200726,1687.5,0.69940918,6549,107421858578.145,4855,0.0403812675,3.89e-06,43423563,135
2019-03-13,40492635.054743685,30873723.20809724,6561,1164833144.366882,65.92,54907880.0,467974038.90671974,1937.5,0.48605151,5871,98756545741.2498,4635,0.0109664512,3.79e-06,43518370,155
2019-03-14,79157003.33086178,53258765.415436275,3627,1148465413.7878375,64.99,93890837.0,467717586.1582561,1800.0,0.39407526,5476,107358295462.866,1902,2.1806855083,2.65e-06,33759556,144
2019-03-15,51295923.32811563,33770864.97213317,3441,1169976848.4384694,66.21,107343633.0,469838057.75657874,1850.0,0.25972325,5385,118093741569.886,2018,4.9993535612999995,2.78e-06,15766975,148
2019-03-16,59478594.68633183,31197709.137119334,3901,1195999476.81067,67.68,247381332.0,470111243.5566624,1575.0,0.21643159,5185,111049426761.314,4275,3.6934404048000005,3e-06,11038649,126
2019-03-17,44884838.67095097,30696613.900187418,3545,1218856405.6944647,68.98,88594646.0,470454261.9306641,1962.5,0.15997926,6929,104269857410.51,4264,5.182846790000001,2.59e-06,7625744,157
2019-03-18,101843048.89121154,57616117.3328064,4267,1211256807.955255,68.55,116157796.0,470698624.45018375,1587.5,0.6555210300000001,6046,110516127501.726,2583,5.476408773,3.22e-06,33125890,127
2019-03-19,77209050.59270997,42308697.41690055,4135,1188278307.5685337,67.25,94744734.0,470835158.26865304,2025.0,0.29325899,5190,108628046054.332,2824,1.0687087549999998,2.5e-06,11144744,162
2019-03-20,73604315.64464177,47091128.401810326,4470,1186879734.5151832,67.17,87084621.0,471018112.16769654,1412.5,0.7081490300000001,5545,106703977490.621,2849,3.3449256147,3.41e-06,58469629,113
2019-03-21,53676017.92313787,43236528.797602795,4379,1181775792.0291173,66.88,111105005.0,473378057.61565745,2012.5,0.63273258,6619,93104041847.8068,2936,2.314987664,2.78e-06,53055541,161
2019-03-22,27428794.571990196,22168552.696577396,5727,1163749858.6692677,65.86,95048996.0,474040336.22790253,1650.0,2.32488672,8205,92875355424.6862,2603,16.075112751600003,1.12e-05,210853280,132
2019-03-23,43047325.37159528,26269588.329496954,7449,1176823195.1818314,66.6,104157457.0,474585888.92990214,1975.0,3.74016885,8764,110621560656.958,4120,5.187280194,0.00083563,343796955,158
2019-03-24,28859428.791868947,18300454.455879435,7226,1189889860.5813107,67.34,78083330.0,474753268.3552653,1775.0,2.69785723,9201,112769618046.669,5499,0.296605764,7.33e-06,265237141,142
2019-03-25,65906664.77368572,38829864.03001869,8038,1166795166.5003104,66.03,101968755.0,474754779.36055565,1875.0,3.4689993500000003,9487,120984845853.808,4814,4.8317214792,1.7e-05,339915168,150
2019-03-26,75651733.78334008,33134781.746728987,6697,1137779710.7751045,64.39,102461049.0,475866928.1479729,1850.0,0.50832048,6072,123732784773.439,4851,0.0008370700000000001,2.3200000000000002e-06,38300695,148
2019-03-27,59846385.01156368,38739304.91865058,6386,1139658295.0931394,64.5,100937303.0,475729201.0250866,1650.0,1.88024138,8047,128676732840.55,6373,0.90574899,3.89e-06,163114024,132
2019-03-28,67321809.5514422,24923002.84416303,7028,1166426921.9253247,66.01,82857486.0,475715714.51684886,1725.0,3.37071049,8761,111935444464.873,4476,2.1859878201000003,0.0001,320629464,138
