date,txVolume(USD),txCount,marketcap(USD),price(USD),exchangeVolume(USD),activeAddresses,medianTxValue(USD)
2018-12-26,76623.19671133107,33,23381823.54904421,0.029126,50122.0,31,1999.5147542599998
2018-12-27,142505.8114470545,54,21743933.2705166,0.027079,79951.0,58,975.2120840206842
2018-12-28,121453.10350066682,31,21517172.79468077,0.026797,31232.0,33,669.9250000000001
2018-12-29,38564.198263760096,31,20837109.857483357,0.025948,45337.0,33,628.5903
2018-12-30,137217.74576635275,136,19552813.800995894,0.024348,55433.0,127,7.1583120000000005
2018-12-31,96185.70186185373,30,18422513.323010072,0.022924,41882.0,37,410.65906440734517
2019-01-01,12172.861786233989,17,20384958.706457242,0.025366,19619.0,18,350.3537115600834
2019-01-02,19537.6174684151,4,20774063.91957328,0.02585,4241.0,6,800.0575
2019-01-03,20826.23182123528,12,21259538.434464507,0.026454,11555.0,15,131.61078917077552
2019-01-04,40889.877579468135,18,20666878.1741372,0.025717,8220.0,20,282.22047765213915
2019-01-05,11960.248143823963,24,20832775.328878712,0.025923,3830.0000000000005,23,84.6763038271425
2019-01-06,204817.80574170925,19,21405096.516739026,0.026635,4697.0,23,271.4345224979714
2019-01-07,142311.71120900556,30,22402162.035211273,0.027876,18357.0,34,55.752
2019-01-08,12692.393219386908,19,21029796.326302335,0.026168,7822.0,24,146.18636942459517
2019-01-09,19174.394209019683,24,20153183.825872943,0.025078,9206.0,26,304.923402
2019-01-10,16936.514927326865,21,20912737.366933268,0.026023,3096.0,23,382.79833
2019-01-11,41210.18541761634,40,18986263.704550013,0.023626,26606.999999999996,36,445.9325994226641
2019-01-12,2354.8722140263367,3,20026988.595037397,0.024921,8026.0,5,353.13057
2019-01-13,1220817.753422419,10,20288076.85653123,0.025245,4751.0,11,390.6060361095564
2019-01-14,850.516152,5,19155151.435491923,0.023836,4099.0,7,254.902184
2019-01-15,2549.9682000000003,3,19296371.316180374,0.024011,2.0,5,24.011000000000003
2019-01-16,5602.831145691737,4,19658534.358000513,0.024462,303.0,6,1593.0713888712335
2019-01-17,2463.6527623732745,6,18859092.45274784,0.023467,50.0,9,141.67613894802926
2019-01-18,1975.7556899634749,3,18036301.780749332,0.022443,41.0,5,535.2066772755271
2019-01-19,18071.02256672472,4,19279738.34024896,0.023991,0.0,5,1057.2383540763617
2019-01-20,999.99576,1,19754680.0,0.024582,0.0,2,999.99576
2019-01-21,16338.716386986227,3,19755121.88981945,0.024582,169.0,5,88.04877230381278
2019-01-22,20812.73606837997,27,19106853.992555354,0.023776,7013.0,29,290.06719999999996
2019-01-23,8882.498206186,7,20944982.095955495,0.026059,1583.0,10,646.2632
2019-01-24,16846.107015283866,13,19800961.969935946,0.024636,6160.0,13,1268.7540000000001
2019-01-25,11097.5918946578,12,23641513.05316952,0.029414,368.0,13,499.27911920469546
2019-01-26,12685.67372485106,12,22958901.024666995,0.028565,33.0,15,60.105180939496464
2019-01-27,44941.03349279087,28,24451517.231570844,0.030422,2492.0,24,800.0986
2019-01-28,10714.521372061972,8,27161056.92319228,0.033793,306.0,11,215.51955024098666
2019-01-29,55076.909482692485,11,27361957.379707802,0.034033,2950.0,12,833.8085
2019-01-30,5391.67294279,8,25800172.35061217,0.03209,4325.0,7,802.25
2019-01-31,45691.782960927136,16,25666899.73686059,0.031924,31017.0,11,3208.362
2019-02-01,149060.08910333354,7,27495642.63356391,0.034199,909.0,11,1436.358
2019-02-02,33875.009605585175,16,27978450.148842864,0.034799,1222.0,15,974.0240099999999
2019-02-03,6665.203622794,4,28407459.31581187,0.035333,3.0,6,459.180919397
2019-02-04,164527.18138453277,20,26482073.05532775,0.032938,3605.0,22,1172.5928000000001
2019-02-05,60155.1891017406,30,27751245.80634912,0.034517,13117.0,21,1563.6200999999999
2019-02-06,114742.23673056332,27,28662903.450212456,0.035651,11645.0,22,1165.7877
2019-02-07,27755.88074903874,24,26111188.0599825,0.032477,27753.0,19,1023.0255
2019-02-08,34865.148991721406,25,21147291.19158119,0.026303,14495.000000000002,17,418.7989963
2019-02-09,26635.560043931,7,25703767.95676581,0.03197,3612.0,10,1333.855537
2019-02-10,35196.55476497054,14,25931896.26423986,0.032254,14423.0,11,1815.0003133999999
2019-02-11,116.2224,1,29664505.160003617,0.036896,3131.0,2,116.2224
2019-02-12,3288.3885978720004,4,26737750.954484448,0.033256,79.0,7,254.584673428
2019-02-13,8714.53891084402,13,26350024.181251325,0.032774,1790.0,16,143.3633082
2019-02-14,8343.00605,9,26523599.844958868,0.03299,54.0,9,151.42409999999998
2019-02-15,10133.153095424177,8,26286885.321229793,0.032696,6.000000000000001,9,1356.5570400000001
2019-02-16,4521.6417284,7,24303796.12624196,0.030229,970.0,11,320.3760107
2019-02-17,29559.613441200003,12,26147028.10277706,0.032502,10.0,11,112.9411998
2019-02-18,19738.46186048302,10,27831168.935722113,0.034595,3961.0,12,1018.7587963920114
2019-02-19,2391.209785344439,4,28682521.04710999,0.035654,5183.0,7,402.444525
2019-02-20,5090.173742952,3,30677420.060675986,0.038133,718.9999999999999,6,2021.5349669519999
2019-02-21,11170.952367544845,6,30654681.220315937,0.038105,2.0,8,514.2913112724225
2019-02-22,5030.909473715999,9,30706410.226081256,0.038169,3274.0,9,473.310180558
2019-02-23,102460.64534735154,30,31870579.763195813,0.039617,14315.0,23,2216.5070353100773
2019-02-24,43335.17911539194,14,36313314.23160189,0.045139,8252.0,12,90.29379864997291
2019-02-25,32331.155647584463,74,32959029.79141511,0.04097,4407.0,77,222.3054217278
2019-02-26,234960.50096118377,21,33876372.77390832,0.04211,1055.0,23,5179.570996312198
2019-02-27,2391515.6200694647,65,32613552.180847537,0.040522,49307.0,28,2554.9121
2019-02-28,4093921.9319783696,274,24514272.470270272,0.030459,27285.0,270,1510.1979893715
2019-03-01,30831.00484746634,17,21266506.774020918,0.026424,6631.0,17,577.10016
2019-03-02,24999.52070405017,26,19819448.446020182,0.024626,18368.0,20,444.97184710350894
2019-03-03,36023.18284070235,15,20661519.867547482,0.025672,14904.0,11,1532.378395679175
2019-03-04,29759.65391325674,33,19516836.960415546,0.02425,8749.0,16,806.3513
2019-03-05,87733.52498742766,40,17996674.081604604,0.022361,76747.0,23,705.45913904
2019-03-06,183245.51657400877,21,18710225.41029024,0.023248,2568.0,18,637.861974014622
2019-03-07,97578.41491844514,53,19523832.03293246,0.024259,17181.0,36,485.18
2019-03-08,35207.4512926004,41,16338380.765350353,0.020301,17579.0,38,203.01
2019-03-09,30416.509511166692,20,16874276.903169524,0.020966,3748.0,17,820.0494478
2019-03-10,194784.39806432248,73,16629771.473202618,0.020663,50352.00000000001,35,1239.78
2019-03-11,223022.33639520686,118,10472974.385411499,0.013013,130144.0,84,696.78954345
2019-03-12,316333.29946186935,67,11362403.58995984,0.014118,15541.000000000002,47,1539.3599591716047
2019-03-13,120807.42643321294,26,12194459.513358653,0.015149,4872.0,24,454.46999999999997
2019-03-14,151384.6751517798,44,12075487.098013246,0.015001,13697.0,31,1085.3223500000001
2019-03-15,78278.52207829083,45,10322737.025479851,0.012824,11561.0,31,433.45120166902177
2019-03-16,141819.87417209,48,14342423.583306164,0.017817,17855.0,36,890.85
2019-03-17,18806.430159377003,24,12340255.905945884,0.01533,10503.0,21,190.7052
2019-03-18,28534.40298223774,28,14322764.696356276,0.017793,7452.0,25,438.12200300748486
2019-03-19,109762.89897829223,27,13720194.74415075,0.017044,9032.0,19,941.561692
2019-03-20,110821.75886663441,24,12728268.646619238,0.015812,966.0,23,376.388848
2019-03-21,69613.93093016426,23,13484382.884491615,0.016751,910.0000000000001,19,563.755426841727
2019-03-22,59223.098855029944,23,14232205.597760897,0.01768,4581.0,27,385.48708084788564
2019-03-23,42325.32261670507,33,16087295.415363038,0.019985,17637.0,21,501.93726449999997
2019-03-24,130883.92753773436,35,22379394.81478298,0.027801,4430.0,29,754.8722127
2019-03-25,167632.18913527104,51,22515592.4854233,0.027971,54712.0,31,772.5562229
2019-03-26,38976.40611751451,12,16649132.112648506,0.020683,8343.0,17,949.76336
2019-03-27,19074.440149845264,15,16877823.08672124,0.020967,5954.0,16,209.67
2019-03-28,53548.43336166274,21,17404038.521700695,0.021621,414.0,23,208.3464423
2019-03-29,14962.22764475334,21,19122014.44721756,0.023755,3695.0,15,124.99880999999999
2019-03-30,6193.121172360425,15,20635008.39184953,0.025634,4299.0,15,109.495631
2019-03-31,14148.723536697158,14,20542781.39615234,0.02552,1242.0,15,224.456276319864
2019-04-01,123612.80913055889,21,20493968.10145977,0.025459,1225.0,19,808.2803396174445
2019-04-02,45090.66099624928,14,21121321.32853979,0.026238,1580.0,17,126.96174630000002
2019-04-03,555164.1201651485,28,25086590.943170886,0.031164,9323.0,29,582.7668
2019-04-04,21629.97939760644,20,24278625.11411355,0.030161,3536.0,18,471.778362
2019-04-05,112796.40906846797,17,25916105.936163012,0.032195,2146.0,19,740.93573
2019-04-06,53868.6013201915,8,26158233.329665232,0.032496,459.0,11,2105.2911846902484
2019-04-07,27825.81944644219,9,26042461.549644962,0.032352,164.00000000000003,12,1617.6
2019-04-08,35355.958711496,10,26759270.874654483,0.033242,2028.0,12,2160.73
2019-04-09,20169.812934048,3,28539997.210267,0.035454,233.0,6,490.9209018
2019-04-10,25150.96062697,11,27284394.385969963,0.033895,711.0,11,551.4953765
2019-04-11,11439.613926129306,8,27989860.971753903,0.034771,187.0,11,839.48842285
2019-04-12,65414.54826835993,17,25576380.273433708,0.031773,6983.0,12,2366.2846431000003
2019-04-13,47025.275582415044,12,29833836.2159632,0.037062,2516.0,15,2217.9637106085775
2019-04-14,2647.3904313000003,4,29923228.860312372,0.037173,2581.0,5,701.0716281
2019-04-15,294580.0146419811,17,30150750.879883528,0.037455,2766.0,20,19632.558350130003
2019-04-16,40414.85225087575,14,28475173.212465618,0.035374,10814.0,17,344.77741045930566
2019-04-17,9472.328616914876,12,31004295.09802108,0.038516,1816.0000000000002,14,235.82458189710678
2019-04-18,224568.402734907,8,31319308.29083665,0.038907,453.0,12,369.1301625
2019-04-19,33976.08365856812,7,29702360.25408287,0.036898,1338.0,13,635.4981451892841
2019-04-20,4208.2356469999995,6,28538906.20576797,0.035453,216.0,8,128.268954
2019-04-21,6169.451849108551,6,28365984.063140765,0.035238,113.0,9,1014.07246878
2019-04-22,18581.12609862,6,29664806.573294744,0.036852,900.0,7,1064.5463957700001
2019-04-23,9590.888198926245,6,31433712.025564075,0.039049,280.0,11,162.1473815856358
2019-04-24,1871.1905710951796,4,29486165.160778537,0.03663,46.99999999999999,3,366.3
2019-04-25,8135.846719930688,14,28413708.596653063,0.035298,1259.0,13,164.1357
2019-04-26,4394.523491638606,6,25836003.117512528,0.032095,146.0,9,79.33788153431661
2019-04-27,5496.065111830643,9,29580339.950049855,0.036747,128.0,11,460.43377325100005
2019-04-28,4612.40213109,6,25837572.691730056,0.032097,57.0,8,264.80025
2019-04-29,18330.117051465255,18,24772049.475079115,0.030774,5018.0,19,221.819929238026
2019-04-30,90.995658,2,24424371.5584003,0.030342,978.0,3,45.497829
2019-05-01,35053.13184669414,15,25847279.208784927,0.032109,6220.0,15,642.18
2019-05-02,29811.81328360863,7,33803992.03271186,0.041994,671.0,8,5039.28
2019-05-03,3263.1144360000003,4,28491585.300609063,0.035394,6403.0,8,210.5943
2019-05-04,8030.408578995204,5,28944843.21648796,0.035957,1587.0,8,369.8182596716019
2019-05-05,139726.99438668304,23,28926429.790975824,0.035905,24.0,20,1436.2
2019-05-06,48880.09452131298,16,28446051.621215425,0.035309,3923.0,17,1041.6155
2019-05-07,19243.687552327272,9,25835758.06284979,0.032069,572.0,11,1443.105
2019-05-08,21622.032474656113,9,25015668.918653756,0.031051,1042.0,14,1071.7726488259998
2019-05-09,47333.91087051756,18,24793720.755516768,0.030776,603.0,22,1970.4334000000001
2019-05-10,70988.76390724198,25,25836046.141277276,0.03207,1148.0,29,320.7
2019-05-11,45946.114382943866,16,24263248.130703148,0.030117,1393.0,14,225.0154823719336
2019-05-12,20646.279729659098,9,28989434.524755534,0.035984,3497.0,8,2112.08088
2019-05-13,20352.658553855596,6,31306301.73679455,0.03886,53.0,11,1958.6850547670938
2019-05-14,32691.200984786155,14,33009138.9791222,0.040973,3146.9999999999995,16,693.9742002973277
2019-05-15,122375.52949167532,23,31003513.279623423,0.0384,33.0,29,124.79999999999998
2019-05-16,78920.91615924635,71,35644715.21635558,0.044149,18416.0,72,457.28474624
2019-05-17,349633.29997986316,23,39163325.47775378,0.048507,0.0,22,1372.579611392019
2019-05-18,474346.013069085,9,35512833.609653726,0.043985,783.9999999999999,13,351.88000000000005
2019-05-19,127855.89820003023,20,33849014.29300219,0.041925,56.00000000000001,20,1184.40430875
2019-05-20,823677.0989685736,76,32443478.24974395,0.040184,5938.999999999999,72,944.5182643642639
2019-05-21,47823.11341979882,17,30735599.932471022,0.038068,2028.0,20,820.630002477053
2019-05-22,3733.359535594344,13,28838258.13998065,0.035718,12.0,17,208.5980537963986
2019-05-23,20758.02305564656,17,26669774.92369942,0.033033,330.0,24,419.05201338
2019-05-24,22261.702766448092,26,26524017.554893482,0.032852,3662.0,20,675.3089971999999
2019-05-25,23739.838412430567,16,25202477.21585421,0.031215,336.0,17,323.07525
2019-05-26,52581.01101018668,18,25075531.845076397,0.031058,90.0,14,442.5765
2019-05-27,58412.54655303021,15,26641906.472146478,0.032998,811.0,16,831.417608
2019-05-28,390956.70193517074,22,31061926.220221713,0.038473,1185.0,20,447.29479260000005
2019-05-29,47658.9045364013,16,31965954.819125656,0.039592,1387.0000000000002,14,539.9596552
2019-05-30,12566.031737920945,12,34684312.525428884,0.042958,588.0,17,644.37
2019-05-31,10434.360114549,7,34497676.5198453,0.042727,1.0,9,769.086
2019-06-01,58004.31400198145,18,33398100.26823228,0.041365,991.0,17,372.160905
2019-06-02,12538.930049999999,30,36512913.42288579,0.045222,222.0,14,282.6375
2019-06-03,89860.629498522,23,36920586.13298206,0.045679,868.0,21,294.127081
2019-06-04,64585.64537740882,13,32192245.020423446,0.039829,108.0,17,167.1901933
2019-06-05,206742.40001154412,10,28059201.443025943,0.034715,6.000000000000001,12,262.5338305745496
2019-06-06,11553.910535013001,3,29758273.609533373,0.036817,48.0,5,1133.853149
2019-06-07,7254.392792407128,6,33016883.496566914,0.040849,0.0,7,1064.075601
2019-06-08,11493.37008644605,11,30834412.13011015,0.038149,4591.0,10,381.49
2019-06-09,13579.2410909457,10,26197033.471103225,0.032411,817.0,12,654.9517647000001
2019-06-10,51963.9668007405,26,26817618.47726826,0.033179,14595.0,18,1225.0748528
2019-06-11,28559.815403599998,7,24703464.18399783,0.030563,3199.0,8,861.8766
2019-06-12,39353.121635248346,14,26803760.99288664,0.033162,1700.0,13,1068.0385853999999
2019-06-13,135954.2590178757,15,30362607.114726026,0.037565,508.0,16,1035.66705
2019-06-14,7774.912064419999,7,31155171.195097283,0.038546,2744.0,9,819.3491944
2019-06-15,35136.645185345,6,32782487.005117033,0.040559,41.0,7,303.949146
2019-06-16,72084.09650755722,18,33012935.242396265,0.040844,565.0,22,115.03671755999999
2019-06-17,474974.5329399934,17,30640879.20442071,0.037909,1465.0,19,575.577805896
2019-06-18,12181.090570406328,5,32530819.010851998,0.040248,0.0,8,3058.848
2019-06-19,12010.078731092859,8,31505445.404387992,0.038979,5.0,11,1067.1611177025
2019-06-20,5748.695044440726,5,31498109.753668517,0.03897,2767.0,7,689.005188
2019-06-21,89802.27201594152,16,35159192.567345746,0.043499,8162.0,17,1167.4653111000002
2019-06-22,132407.529220484,32,36032093.680723354,0.044579,47426.00000000001,18,1373.1179001
2019-06-23,2010.0877964560382,6,31913655.815405138,0.039484,2168.0,8,181.6578959860374
2019-06-24,62856.77522460684,26,33925331.10372312,0.041973,7537.0,26,384.06395950597465
2019-06-25,115936.62703917833,19,37314926.9001356,0.046167,3859.0,21,677.7301074714273
2019-06-26,148955.15628373442,41,35765808.59533812,0.04425,22039.0,34,730.125
2019-06-27,234364.4035504091,29,35784681.07741674,0.044274,10314.0,31,1328.22
2019-06-28,45285.15317483203,15,23961794.820584893,0.029646,570.0,17,121.84505999999999
2019-06-29,42228.70218333695,16,27051721.535175312,0.033469,1987.0,17,537.0663822867749
2019-06-30,18073.601462572,10,28787815.407566644,0.035617,5934.0,9,1348.8941474
2019-07-01,6699.866605560762,12,30080320.438873753,0.037216,2121.0,14,419.98256
2019-07-02,47826.333095157665,10,26699159.147277787,0.033032,9462.0,13,1922.127564575148
2019-07-03,66606.8522988,7,24970263.435475755,0.030894,290.0,9,895.926
2019-07-04,9292.653236318967,13,24079611.391597196,0.029792,8981.0,13,480.1578363904606
2019-07-05,18830.121442970627,12,29278001.57058514,0.036223,2052.0,12,539.7526447153166
2019-07-06,120827.45897063002,4,29146628.164845023,0.036061,110.0,4,901.88561
2019-07-07,84625.74166082,55,28845609.91677692,0.035681,2686.0,59,32.505390999999996
2019-07-08,13570.992741277401,8,29938513.13066872,0.037033,376.0,9,2036.7779670000002
2019-07-09,56837.34445729375,6,30515640.06360779,0.037747,23.0,9,4626.1175573
2019-07-10,249898.50782372066,14,31381469.579912715,0.038818,14.0,14,6728.323939999999
2019-07-11,137776.626486856,10,27418494.67451558,0.033916,602.0,12,215.742999768
