date,txVolume(USD),txCount,marketcap(USD),price(USD),exchangeVolume(USD),activeAddresses,medianTxValue(USD)
2019-04-15,4572192.58,176,62205997.23652807,1.0,6058152.0,123,653.6
2019-04-16,4136247.652362,220,61641114.48084357,0.994742,5418595.0,151,495.38151600000003
2019-04-17,1154135.5749,264,62809292.18,1.01,5570215.0,166,794.1781500000001
2019-04-18,984333.17,292,61815200.99009901,1.0,5408232.0,193,483.55
2019-04-19,1110031.5716,272,62699367.82,1.01,5482332.0,162,510.8782
2019-04-20,523342.01,189,62158531.0,1.0,5351719.0,118,894.0
2019-04-21,484187.04,179,62017705.0,1.0,7111218.0,114,832.0
2019-04-22,3420327.82,125,60534073.267326735,1.0,10172335.0,98,987.05
2019-04-23,2064462.45,204,60519956.0,1.0,12878429.0,132,743.76
2019-04-24,4521118.27,196,59855894.711456195,1.0,13601414.0,137,999.495
2019-04-25,9067521.289670719,277,57571848.205142386,0.999304,16680020.0,158,1045.271984
2019-04-26,14844240.465412518,385,53847622.161816,0.997988,21564776.0,167,10052.02455252
2019-04-27,2181395.08,184,53596389.0,1.0,18787244.0,126,1038.015
2019-04-28,2669698.64,221,52919647.0,1.0,16745103.0,134,1280.0
2019-04-29,5793967.41,123,51577893.0,1.0,15904212.0,117,576.0
2019-04-30,11294870.18,285,48001097.0,1.0,17658395.0,194,525.66
2019-05-01,2389496.15,158,48625832.0,1.0,17356348.0,106,499.5
2019-05-02,4035647.71,174,48031968.0,1.0,19074623.0,101,537.0
2019-05-03,2701104.76,209,47299927.0,1.0,19445421.0,131,999.0
2019-05-04,2888606.25,240,46545990.0990099,1.0,19614380.0,129,1033.0
2019-05-05,5449734.265,308,46136326.31,1.01,18491613.0,163,1520.8075000000001
2019-05-06,7318074.73,183,43717419.0,1.0,15931722.0,105,5495.0
2019-05-07,21900560.49,327,36797553.72370608,1.0,17240860.0,179,1061.0
2019-05-08,8908834.29565808,314,34506158.979664,0.998824,18799288.0,153,1912.7479600000001
2019-05-09,6277696.32,291,33141747.0,1.0,24135566.0,185,858.25
2019-05-10,6132488.5,246,31790323.0,1.0,25180802.0,160,625.0
2019-05-11,2331802.75,455,31752152.766783766,1.0,29360278.0,255,849.59
2019-05-12,3615624.89164904,411,31093036.687110256,0.998323,26905207.0,187,1162.0479719999998
2019-05-13,3781070.57081457,219,30409320.818448,0.997623,27926075.0,118,4263.102460980001
2019-05-14,8515791.55,449,28825975.0641628,1.0,28257343.0,225,924.85
2019-05-15,4291925.5056824,312,27856395.610915,0.998395,29879900.0,187,717.49656675
2019-05-16,7225601.38,442,26252511.410036024,1.0,34165558.0,206,1067.675
2019-05-17,10783182.87877485,407,24480619.13541,0.998495,30499316.0,224,556.2316096500001
2019-05-18,6858241.69,219,23486878.664089594,1.0,24954849.0,148,706.33
2019-05-19,2160868.06922364,272,22926052.050986137,0.998172,25702173.0,136,877.393188
2019-05-20,2913066.1693,172,23186359.92,1.01,26895724.0,140,602.2882500000001
2019-05-21,1150315.07,331,22917877.0,1.0,25339575.0,172,753.98
2019-05-22,1892094.93,291,22469140.80441903,1.0,26568198.0,160,803.0
2019-05-23,1169467.06136428,227,22166158.106979746,0.997283,27763511.0,124,801.94517879
2019-05-24,1041689.0291418,227,22114822.47718218,0.999843,29038170.0,134,540.02520273
