date,txVolume(USD),adjustedTxVolume(USD),txCount,marketcap(USD),price(USD),exchangeVolume(USD),fees,activeAddresses,medianTxValue(USD),medianFee,paymentCount
2019-05-17,232773250.2561175,174165552.6500564,3967,2286945325.6574583,0.088207,208531470.0,777.306513,12217,5270.290091894268,0.172433,6468
2019-05-18,141873347.22730434,110691730.56168056,3161,2158676073.1578684,0.08326,116482955.0,622.271791,9343,4226.4619666977405,0.172433,5062
2019-05-19,125092600.62633748,99632007.4401618,3474,2049869796.3212557,0.079063,145752504.0,671.977405,9921,3575.1395141452826,0.172433,5496
2019-05-20,160631982.32185236,128393777.53160125,3383,2254672240.823991,0.086962,133738559.0,656.210932,9635,4348.085020186766,0.172433,5059
2019-05-21,310668469.27986795,179539787.2371699,3275,2199759033.130033,0.084844,97465476.99999999,621.952938,9456,3702.35803213356,0.172433,4748
2019-05-22,278766150.91182554,161741895.5096034,3519,2193496123.744006,0.084603,130856368.0,688.44411,10425,4258.537767354921,0.172433,5721
2019-05-23,241137896.89993772,140627166.59741002,3372,2020082312.9795513,0.077914,101768393.00000001,649.433054,9751,4285.450523192912,0.172433,5212
2019-05-24,196156410.53717873,141551863.97942737,3663,2092951766.4695373,0.080725,106320608.0,697.625438,10303,4172.87292405215,0.172433,5480
2019-05-25,187085316.87029776,116484915.79434784,3206,2096691514.3172715,0.080869,62522128.0,620.665924,8971,4043.436069748667,0.172433,4684
2019-05-26,123542858.36104713,96933193.0488971,3165,2087186092.716349,0.080502,111190329.00000001,595.771451,8608,3644.2832560829943,0.172433,4306
2019-05-27,182797198.02600214,146345766.55517167,4042,2230711018.6342335,0.086038,171736300.0,781.659766,11320,5407.964085493948,0.172433,5756
2019-05-28,146276387.083241,121085396.69198072,4022,2373598251.654528,0.091549,180587855.0,782.355494,11118,4321.164916053456,0.172433,5674
2019-05-29,151809260.87337402,126309895.31986237,3796,2407963748.484466,0.092874,154832177.0,722.789658,10626,4338.09381825801,0.172433,5449
2019-05-30,181661195.48648235,152181758.5542096,4127,2355003828.491208,0.090832,232348615.00000003,787.368022,10956,5206.37050480344,0.172433,6265
2019-05-31,141054534.73076004,118872205.98024623,3691,2191108850.0622754,0.08451,136542079.0,708.32601,9700,4493.48091463755,0.172257,5668
2019-06-01,120547247.84184965,101650538.27532987,3032,2319482934.1257,0.089462,151835928.0,572.968426,7998,6066.74358971552,0.172433,4499
2019-06-02,150639060.21649367,119547640.88635851,3740,2351449237.7665205,0.090695,187162218.0,710.320701,9813,6348.58422091179,0.172433,5074
2019-06-03,180511833.61030585,143153746.44723785,4328,2504193165.944808,0.096586,227861800.99999997,827.869736,12136,6226.401518493898,0.172433,6413
2019-06-04,154742116.28523743,131267666.7300325,3921,2293175343.2258563,0.088447,184181602.0,753.679626,11136,6030.661714456546,0.172433,5977
2019-06-05,112866105.74080923,96888340.11568308,3290,2144653625.4071047,0.082719,118371207.0,625.818627,9157,4457.351254607023,0.172433,4702
2019-06-06,103670622.33537751,87331430.71122271,3177,2162089539.235516,0.083391,154264121.0,601.990921,8951,5083.95575537619,0.172257,4393
2019-06-07,89746819.95595294,79376705.58139876,3280,2162464900.848905,0.083406,139056743.0,624.102355,8978,4170.285618053202,0.172433,4173
2019-06-08,89027819.0291749,80871037.28712252,2849,2225991587.8618264,0.085856,126559142.00000001,536.231216,8291,4136.83850127424,0.172257,4084
2019-06-09,84627142.91593696,68735076.22190002,3092,2183199577.1978106,0.084205,122067718.0,576.762087,8162,3959.501565751215,0.172257,4063
2019-06-10,123857929.58299169,105876480.4079838,3153,2059386519.5293264,0.07943,139307413.0,586.462841,8261,3971.48630364681,0.172257,4192
2019-06-11,93871565.40161212,78146554.71448587,2674,2219219797.927642,0.085595,152723260.0,525.733928,8719,5138.28573045312,0.172433,3649
2019-06-12,156650889.0926441,128076935.57601006,3887,2281524530.720601,0.087998,247353618.0,844.447227,12613,6349.135455403336,0.172433,5328
2019-06-13,154941729.96832925,120576037.56434521,3244,2497581562.6734195,0.096331,228176587.99999997,612.280296,9641,4631.977659960933,0.172433,4892
2019-06-14,240089308.49523833,144751804.47251078,2926,2327638877.8219132,0.089776,205015950.0,567.293489,10048,4818.498054881696,0.172433,6119
2019-06-15,202078749.6905451,125090841.45398778,2805,2350467852.837342,0.090657,159441139.0,542.130874,9305,4571.900999006418,0.172433,5349
2019-06-16,167140647.3068363,115373294.32166424,2545,2377380920.21891,0.091695,197578317.0,494.748835,8552,5282.48144872575,0.172433,4759
2019-06-17,187991646.6559816,110202121.82613339,3035,2392843199.880073,0.092291,158000947.0,586.383451,9909,5556.802760966807,0.172433,5337
2019-06-18,177782992.8314724,103501693.7297332,2808,2426660837.866559,0.093596,146225453.0,543.70764,9214,6641.6606977913725,0.172433,4665
2019-06-19,147337262.20164093,99106879.87796535,3233,2311522555.9503884,0.089155,114753637.0,653.696981,9350,3555.5003013429346,0.172433,4753
2019-06-20,170846814.38932624,111835356.34170157,3170,2332895318.093975,0.089979,159470237.0,631.701269,9676,4251.2182352792015,0.172433,5283
2019-06-21,153431505.28989047,91549887.29150419,3069,2266114517.636799,0.087403,124230175.0,584.043775,9037,4284.899470010074,0.172433,4591
2019-06-22,243576635.98324415,132163076.50875528,4055,2323820072.779107,0.089629,243264335.00000003,792.670475,12846,6258.666119753288,0.172433,6689
2019-06-23,187157121.1929965,138512566.15886432,3932,2447601425.608988,0.094403,245604694.0,750.156862,11184,7638.169666436089,0.172433,5822
2019-06-24,222170884.83722663,125844915.48760843,3099,2505690861.164236,0.096644,135761451.0,597.606565,9737,5798.60668777964,0.172433,5310
2019-06-25,202395680.3098235,119325249.73848657,3308,2535995029.9847546,0.097813,193143080.0,643.863234,9975,4894.554086905486,0.172433,5217
2019-06-26,304876745.3790432,204772267.70018885,5011,2498247146.806527,0.096357,340512939.0,972.6381,14691,6609.380228904875,0.172433,7801
2019-06-27,236790828.4251562,153574313.0779453,3673,2534542323.967553,0.097757,253512191.0,711.065549,11508,7109.763816852631,0.172433,6106
2019-06-28,264774931.4136637,184351445.59260947,3413,2242230956.055367,0.086482,195954056.0,658.392411,10736,5897.60620105019,0.172433,5637
2019-06-29,283006639.8027592,215764355.8183982,2883,2315210851.1074405,0.089297,169271858.0,550.951197,8327,5195.036674645272,0.172433,4320
2019-06-30,209182266.58414522,154659877.3373085,2800,2346025083.8903747,0.090486,161855807.0,522.084587,7689,5406.000141553604,0.172433,3780
2019-07-01,282849491.8721192,193924853.61220574,3006,2128562272.058028,0.082098,168654991.0,573.828379,9103,5760.352129853529,0.172433,3763
2019-07-02,273611574.77350986,114607690.3886033,2797,2172687287.3095946,0.0838,180980795.0,531.947291,7877,5865.9162,0.172433,3966
2019-07-03,506422411.474237,149328282.01974013,3165,2100943835.8140316,0.081033,154492407.0,606.648491,9144,4051.692406675758,0.172433,4989
2019-07-04,641206272.972272,61387901.64012133,2978,2152119811.1826963,0.083007,142713205.0,566.277079,8324,3849.6679257318524,0.172433,4414
2019-07-05,298217893.32862836,64358779.39584412,2960,2017258562.2455313,0.077805,116391599.0,584.427027,7255,3138.4665013645126,0.172433,3556
2019-07-06,289331699.3569552,36347046.15675441,2560,1983898643.2818775,0.076518,128961683.0,486.299564,6766,3825.904538397357,0.172433,3412
2019-07-07,454912911.2629317,231094574.62091404,2702,2005350043.7852035,0.077346,104984613.0,499.466694,6184,2835.8387891375487,0.172433,3026
2019-07-08,283543477.36605275,151579188.32233784,3486,2072406507.0520403,0.079932,114339528.0,646.266617,7284,2600.960304668538,0.175733,3756
2019-07-09,465661739.9541042,136752676.57564324,3409,2085890647.8933747,0.080452,122935384.0,649.60656,7849,2268.9272190880797,0.175733,4112
2019-07-10,443128820.11439395,166007987.26518118,3751,2022615336.902752,0.078012,119999743.0,702.832312,8515,2794.153420499364,0.175733,4293
2019-07-11,188424937.50971356,97754251.47655031,3469,1865033353.1000783,0.071934,118873479.0,656.183915,9332,3452.81979855492,0.172433,4585
2019-07-12,141421851.95998594,74660038.745907,2945,1689945812.5260918,0.065181,118155306.0,557.776136,7845,4562.593591116483,0.172433,3836
